CAMPAIGN_ID	PORTFOLIO_ID	TYPE	TARGETING_TYPE	BIDDING_STRATEGY	STATE	NAME	BRAND
456395838793643	204448441522057	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	BioSil-B0BD93D33H-CNQ-SP-CAT-ASIN-B07ZNKJ42R-Exact Copy 1	BioSil
528663303681925	204448441522057	sp	MANUAL	MANUAL	PAUSED	BioSil-B0BD9941SC-NB-SP-CAT	BioSil
317575799637305	204448441522057	sp	MANUAL	MANUAL	ENABLED	BioSil-B0BD9941SC-NB-SP-CAT-ASIN	BioSil
512393315151805	204448441522057	sp	MANUAL	MANUAL	PAUSED	BioSil-Drops_All-NB-CNQ-SP-CAT-ASIN-Collagen peptide	BioSil
300023982333766	249100003546981	sp	MANUAL	MANUAL	ENABLED	Bioelements-SPF-Catch-All-NB-SP-CAT-CNQ	Bioelements
521647070073198	249100003546981	sp	MANUAL	MANUAL	PAUSED	Bioelements-SPF-Catch-All-Branded-SP-CAT	Bioelements
436755695754334	249100003546981	sp	MANUAL	MANUAL	PAUSED	Bioelements-SPF-Catch-All-NB-SP-Phrase	Bioelements
411122423790074	249100003546981	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Bioelements-SPF-Catch-All-NB-SP-Auto	Bioelements
284152347056024	249100003546981	sp	MANUAL	MANUAL	PAUSED	Bioelements-SPF-Catch-All-Branded-SP-Phrase	Bioelements
533560448681642	249100003546981	sp	MANUAL	MANUAL	PAUSED	Bioelements-B0BBWN6CR9-Lip-Clinic-Exfoliating-Butter-Branded-SP-CAT	Bioelements
471410115026065	249100003546981	sp	MANUAL	MANUAL	PAUSED	Bioelements-B0BBWN6CR9-Lip-Clinic-Exfoliating-Butter-NB-SP-ASIN-COMP-CNQ	Bioelements
372059330591412	249100003546981	sp	MANUAL	MANUAL	PAUSED	Bioelements-B0BBWN6CR9-Lip-Clinic-Exfoliating-Butter-NB-SP-CAT-CNQ	Bioelements
508850090334695	249100003546981	sp	MANUAL	MANUAL	PAUSED	Bioelements-B0BBWN6CR9-Lip-Clinic-Exfoliating-Butter-Branded-SP-Phrase	Bioelements
471794122327915	249100003546981	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Bioelements-B0BBWN6CR9-Lip-Clinic-Exfoliating-Butter-NB-SP-Auto	Bioelements
426498824032729	249100003546981	sp	MANUAL	MANUAL	ENABLED	Bioelements-B0BBWN6CR9-Lip-Clinic-Exfoliating-Butter-NB-SP-Phrase	Bioelements
341542465352806	249100003546981	sbv			PAUSED	Bioelements-B007XQDNMG-FaceScreen-SPF-50-NB-SBV-Manual-Phrase	Bioelements
554339271639983	249100003546981	sbv			PAUSED	Bioelements-B0BBWN6CR9-Lip-Clinic-Exfoliating-Butter-NB-SBV-Manual-Phrase	Bioelements
313941793774584	249100003546981	sbv			PAUSED	Bioelements-B007XQDNM6-RayDefense-SPF-30-Branded-SBV-Manual-Phrase	Bioelements
556012144944205	249100003546981	sbv			PAUSED	Bioelements-B0BBWN6CR9-Lip-Clinic-Exfoliating-Butter-Branded-SBV-Manual-Phrase	Bioelements
329422902488807	249100003546981	sbv			PAUSED	Bioelements-B007XQDNMG-FaceScreen-SPF-50-Branded-SBV-Manual-Phrase	Bioelements
311858601820017	249100003546981	sbv			PAUSED	Bioelements-B007XQDNM6-RayDefense-SPF-30-NB-SBV-Manual-Phrase	Bioelements
456723259082038	204448441522057	sp	MANUAL	MANUAL	ENABLED	BioSil-B0BD9941SC-NB-SP-Phrase-2	BioSil
536273812988321	204448441522057	sp	MANUAL	MANUAL	PAUSED	BioSil-B0BD9941SC-NB-SP-Broad	BioSil
316708899171458	204448441522057	sp	MANUAL	MANUAL	PAUSED	BioSil-All-NB-SP-Broad	BioSil
428987873782893	204448441522057	sp	MANUAL	MANUAL	ENABLED	BioSil-Hair_Skin_Nails_60Vcap-B0BD9941SC-NB-SP-BMM	BioSil
352827652787945	204448441522057	sp	MANUAL	MANUAL	ENABLED	BioSil-Hair_Skin_Nails_60Vcap-B0BD9941SC-NB-SP-BMM2	BioSil
557677036345960	204448441522057	sp	MANUAL	AUTO_FOR_SALES	PAUSED	BioSil-Liquid-Capsules-B0BD9TRTNX-NB-CNQ-SP-CAT	BioSil
306707159696610	249100003546981	sp	MANUAL	MANUAL	PAUSED	Bioelements-SPF-Catch-All-NB-SP-Broad	Bioelements
508688016962501	114204176376713	sp	MANUAL	MANUAL	ENABLED	EarthlyBody-CatchAll-Brand-SP-Manual-Phrase-PED_2024	Earthly Body
337630420167915	114204176376713	sp	MANUAL	MANUAL	PAUSED	EarthlyBody-CatchAll-Brand-SP-Manual-CatAsin-PED_2024	Earthly Body
500006401421590	204448441522057	sp	MANUAL	MANUAL	PAUSED	BioSil-5Mg_Liquid_Capsules_60Vcap-B0BD9TRTNX-NB-SP-Broad	BioSil
491013416940703	204448441522057	sp	MANUAL	MANUAL	ENABLED	BioSil-All-Branded-SP-Phrase	BioSil
533246823156017	204448441522057	sp	MANUAL	MANUAL	PAUSED	BioSil-All-NB-SP-Broad-PD	BioSil
358802500659797	204448441522057	sb			PAUSED	BioSil-All-NB-SB-PD-Promotions	BioSil
313234392207983	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	ENABLED	JBL-B08P7T9R36-Clip4-Speakers-Bundle-Black-Brand-SP-Manual-Phrase	JBL
373166886871125	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	JBL-B07TJXHG14-PartyBox1000-Speaker-Bundle-Black-Brand-SP-Manual-Phrase-Primary_Asin	JBL
532284961210117	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	ENABLED	JBL-B07TJXHG14-PartyBox1000-Speaker-Bundle-Black-Brand-SP-Manual-Exact-Primary_Asin	JBL
419748187945311	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	JBL-B08P7T9R36-Clip4-Speakers-Bundle-Black-Brand-SP-Manual-Exact	JBL
423667177465157	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	JBL-B0CLHK14FC-Flip6_Case_Logic_Braided_Charger_Cable-Bundle-Grey-Brand-SP-Manual-Phrase	JBL
471261881078998	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	JBL-B0CLHK14FC-Flip6_Case_Logic_Braided_Charger_Cable-Bundle-Grey-Brand-SP-Manual-Exact	JBL
444316243643095	13145925540973	sp	MANUAL	MANUAL	PAUSED	Elac-Debut_2.0_F5.2-Floorstanding_Tower_Speaker-B07B4WFWZF-NB-SP-Phrase	Elac
357145402980511	13145925540973	sp	MANUAL	MANUAL	PAUSED	Elac-Debut_2.0_F5.2-Floorstanding_Tower_Speaker-B07B4WFWZF-Branded-SP-Phrase	Elac
447736780102106	13145925540973	sp	MANUAL	MANUAL	PAUSED	Elac-Debut_2.0_F6.2-Floorstanding_Tower_Speaker-B07B4V37VV-Branded-SP-Phrase	Elac
531668169971467	13145925540973	sp	MANUAL	MANUAL	PAUSED	Elac-Debut_2.0_F6.2-Floorstanding_Tower_Speaker-B07B4V37VV-NB-SP-Phrase	Elac
501291445160542	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	JBL-B0CLHGS8JX-Flip5_Case_Logic_Braided_Charger_Cable-Bundle-Black-Brand-SP-Manual-Cat_Asin	JBL
422133823203196	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	JBL-B0CLHK14FC-Flip6_Case_Logic_Braided_Charger_Cable-Bundle-Black_Grey-Brand-SP-Manual-CatAsin	JBL
543908483751514	13145925540973	sp	MANUAL	MANUAL	PAUSED	Elac-Debut_2.0_F6.2-Floorstanding_Tower_Speaker-B07B4V37VV-NB-SP-Category-CNQ	Elac
336487974879080	13145925540973	sp	MANUAL	MANUAL	PAUSED	Elac-Debut_2.0_F5.2-Floorstanding_Tower_Speaker-B07B4WFWZF-NB-SP-Category	Elac
292985960227093	13145925540973	sp	AUTO	MANUAL	PAUSED	Elac-Debut_2.0_F6.2-Floorstanding_Tower_Speaker-B07B4V37VV-NB-SP-Auto	Elac
440903072848913	13145925540973	sp	AUTO	MANUAL	PAUSED	Elac-Debut_2.0_F5.2-Floorstanding_Tower_Speaker-B07B4WFWZF-NB-SP-Auto	Elac
338816735381303	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	JBL-B0BQPW9R9H-Endurance_Peak_3-Headphones-Black-Brand-SP-Manual-Phrase	JBL
412206100821066	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	JBL-B0BQPW9R9H-Endurance_Peak_3-Headphones-Black-Brand-SP-Manual-Exact	JBL
323782240795469	95159998072134	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Marathon-B07MGHJFKY-Stainless_Steel_8inch_Wall_Clock-NB-SP-Auto	Marathon
497484881586132	95159998072134	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Marathon-B06Y1981G9-Black/White_Analog_Desk_Alarm_Clock-NB-SP-Auto	Marathon
420151536805489	13145925540973	sp	MANUAL	MANUAL	PAUSED	Elac-Debut_2.0_B6.2_Bookshelf_Speakers-B07B4Q5587-NB-SP-Category-CNQ	Elac
314317787510679	13145925540973	sp	MANUAL	MANUAL	ENABLED	Elac-Debut_2.0_B6.2_Bookshelf_Speakers-B07B4Q5587-NB-SP-Exact	Elac
543480279656288	95159998072134	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Marathon-DST_March24_Clocks-NB-SP-Phrase	Marathon
375276295043281	95159998072134	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Marathon-DST_March24-NB-SP-Phrase	Marathon
538407265314424	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	JBL-B0CLHHTW74-Charge5_Case_Logic_Braided_Charger_Cable-Bundle-Black-Brand-SP-Manual-Phrase-Generic	JBL
555575670922838	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	JBL-B08P7T9R36-Clip4-Speakers-Bundle-Black-Brand-SP-Manual-Phrase-Generic	JBL
295620223272710	107868083250647	sp	MANUAL	MANUAL	PAUSED	Jamo-Center_Channel_Speakers_Catch_All-NB-SP-Phrase	Jamo
434496231158848	107868083250647	sp	MANUAL	MANUAL	PAUSED	Jamo-Bookshelf_Speakers_Catch_All-NB-SP-Phrase	Jamo
418834181679504	107868083250647	sp	MANUAL	MANUAL	PAUSED	Jamo-Home_Cinema_Speakers_Catch_All-NB-SP-Phrase	Jamo
545164785450956	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	JBL-B0CLHK14FC-Flip6_Case_Logic_Braided_Charger_Cable-Bundle-Grey-Brand-SP-Manual-Phrase-Generic	JBL
493926998738090	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	JBL-B0CLHGS8JX-Flip5_Case_Logic_Braided_Charger_Cable-Bundle-Black-Brand-SP-Manual-Phrase-Generic	JBL
485145360531615	107868083250647	sp	MANUAL	MANUAL	PAUSED	Jamo-Floorstanding_Speakers-S7_27F-Catch_All-NB-SP-Phrase	Jamo
474906421345900	107868083250647	sp	MANUAL	MANUAL	PAUSED	Jamo-Home_Cinema_Speakers_Catch_All-Branded-SP-Phrase	Jamo
479714440971291	107868083250647	sp	MANUAL	MANUAL	PAUSED	Jamo-Floorstanding_Speakers-S7_27F-Catch_All-Branded-SP-Phrase	Jamo
502381067771349	107868083250647	sp	MANUAL	MANUAL	PAUSED	Jamo-Floorstanding_Speakers-S7_27F-Catch_All-NB-SP-Category	Jamo
320166651709006	107868083250647	sp	AUTO	MANUAL	PAUSED	Jamo-Floorstanding_Speakers-S7_27F-Catch_All-NB-SP-Auto	Jamo
464505264181404	107868083250647	sp	MANUAL	MANUAL	PAUSED	Jamo-Bookshelf_Speakers_Catch_All-NB-SP-Category	Jamo
320845555190831	107868083250647	sp	MANUAL	MANUAL	PAUSED	Jamo-Home_Cinema_Speakers_Catch_All-NB-SP-Category	Jamo
287073982747313	107868083250647	sp	MANUAL	MANUAL	PAUSED	Jamo-Center_Channel_Speakers_Catch_All-NB-SP-Category	Jamo
438237927956380	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	JBL-B0CXZTFRDN-Live_600NC-Headphones-Bundle-Black-Brand-SP-Manual-Exact	JBL
373790710761425	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	JBL-B0CXZTFRDN-Live_600NC-Headphones-Bundle-Black-Brand-SP-Manual-Phrase	JBL
354263137198577	11446398897155	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	JBL-B0CXZTFRDN-Live_600NC-Headphones-Bundle-Black-Brand-SP-Manual-CatAsin	JBL
418152308168644	13145925540973	sp	AUTO	MANUAL	PAUSED	Elac-Debut_2.0-Catch_All-NB-SP-Auto-April_Promotion	Elac
481586932784575	13145925540973	sp	MANUAL	MANUAL	PAUSED	Elac-Debut_2.0-Catch_All-NB-SP-Category-CNQ-April_Promotion	Elac
387904515682516	13145925540973	sp	MANUAL	MANUAL	PAUSED	Elac-Debut_2.0-Catch_All-Branded-SP-CatAsin-Promotion	Elac
420059012595477	13145925540973	sp	MANUAL	MANUAL	PAUSED	Elac-Debut_2.0-Catch_All-Branded-SP-Phrase	Elac
344529229210796	13145925540973	sp	MANUAL	MANUAL	PAUSED	Elac-Debut_2.0_Dolby_Atmos_Module_Speakers-B07B4P9TYJ-NB-SP-Category-CNQ	Elac
540203443520467	13145925540973	sp	AUTO	MANUAL	PAUSED	Elac-Debut_2.0_Dolby_Atmos_Module_Speakers-B07B4P9TYJ-NB-SP-Auto	Elac
352504673727483	241967898897380	sd			paused	Babyzen-UK-YOYO-SD-Retargeting	BABYZEN AS
309177712435717	241967898897380	sd			paused	Babyzen-UK-YOYO-SD-CrossSelling	BABYZEN AS
283840516136400	241967898897380	sd			paused	Babyzen-UK-YOYO-SD-In-Market	BABYZEN AS
289637148845127	79037996325742	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Stokke-PL-Steps_CatchAll-Branded-SP-Manual-Phrase	Stokke AS
394433353991232	79037996325742	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-PL-Steps_CatchAll-NB-SP-Manual-CAT-CNQ	Stokke AS
486233463089831	79037996325742	sp	MANUAL	AUTO_FOR_SALES	ENABLED	Stokke-PL-Mutable_CatchAll-NB-SP-Manual-Phrase	Stokke AS
495126721913626	79037996325742	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Stokke-PL-Steps_CatchAll-Branded-SP-Manual-Broad	Stokke AS
543554330608550	79037996325742	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-PL-Mutable_CatchAll-NB-SP-Manual-Broad	Stokke AS
301243800321652	79037996325742	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-PL-Steps_CatchAll-NB-SP-Manual-Exact	Stokke AS
468303933681508	79037996325742	sp	MANUAL	AUTO_FOR_SALES	ENABLED	Stokke-PL-Mutable_CatchAll-NB-SP-Manual-Exact	Stokke AS
400100591444138	79037996325742	sp	AUTO	AUTO_FOR_SALES	PAUSED	Stokke-PL-Mutable_CatchAll-NB-SP-Manual-Auto	Stokke AS
510998086543752	79037996325742	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-PL-Steps_CatchAll-NB-SP-Manual-Phrase	Stokke AS
464713474741243	79037996325742	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Stokke-PL-Steps_CatchAll-Branded-SP-Manual-Exact	Stokke AS
433358831222066	79037996325742	sp	AUTO	AUTO_FOR_SALES	PAUSED	Stokke-PL-Steps_CatchAll-NB-SP-Manual-Auto	Stokke AS
454211126969972	79037996325742	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-PL-Steps_CatchAll-NB-SP-Manual-Broad	Stokke AS
480961282670228	79037996325742	sb			PAUSED	Stokke-PL-Steps_CatchAll-Branded-SB-Manual-Phrase	Stokke AS
468841426797459	79037996325742	sb			PAUSED	Stokke-PL-Mutable_CatchAll-Branded-SB-Manual-Exact	Stokke AS
415051606595727	79037996325742	sb			PAUSED	Stokke-PL-Mutable_CatchAll-NB-SB-Manual-Exact	Stokke AS
463130366056451	79037996325742	sb			PAUSED	Stokke-PL-Mutable_CatchAll-Branded-SB-Manual-Phrase	Stokke AS
352604262819675	79037996325742	sb			PAUSED	Stokke-PL-Steps_CatchAll-Branded-SB-Manual-Exact	Stokke AS
492750537156354	79037996325742	sb			PAUSED	Stokke-PL-Mutable_CatchAll-NB-SB-Manual-Phrase	Stokke AS
474907542416155	79037996325742	sb			PAUSED	Stokke-PL-Steps_CatchAll-NB-SB-Manual-Phrase	Stokke AS
477501765043262	79037996325742	sb			PAUSED	Stokke-PL-Steps_CatchAll-NB-SB-Manual-Exact	Stokke AS
331187992059528	79037996325742	sd			paused	Stokke-PL-TrippTrapp_FlexiBath-SD-CrossSelling	Stokke AS
486052648393534	79037996325742	sd			paused	Stokke-PL-TrippTrapp-SD-InMarket	Stokke AS
505000666721655	79037996325742	sd			paused	Stokke-PL-FlexiBath-SD-InMarket	Stokke AS
430425706546155	217804573184404	sd			paused	Babyzen-PL-YOYO-SD-Retargeting	BABYZEN AS
399073867972278	79037996325742	sd			paused	Stokke-PL-FlexiBath-SD-Retargeting	Stokke AS
307895528033833	217804573184404	sd			paused	Babyzen-PL-YOYO-SD-InMarket	BABYZEN AS
561310261231392	79037996325742	sd			paused	Stokke-PL-FlexiBath_Limas-SD-CrossSelling	Stokke AS
446090728907738	79037996325742	sd			paused	Stokke-PL-TrippTrapp_Chair_Accessories-SD-CrossSelling	Stokke AS
522804624857517	217804573184404	sd			paused	Babyzen-PL-YOYO-SD-CrossSelling	BABYZEN AS
348064749896500	79037996325742	sd			paused	Stokke-PL-TrippTrapp-SD-Retargeting	Stokke AS
545120135113943	58585494418675	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-FR-TrippTrapp_All-NB-SP-Manual-CatASIN-CNQ	Stokke AS
532048515118730	31876989088014	sd			paused	BabyZen-FR-YOYO-SD-Retargeting_New	BABYZEN AS
488696960627531	31876989088014	sd			paused	BabyZen-FR-YOYO-SD-InMarket_New	BABYZEN AS
351322060763059	31876989088014	sd			paused	BabyZen-FR-YOYO-SD-CrossSelling_New	BABYZEN AS
397330020492802	270956449290166	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-IT-TrippTrapp_All-NB-SP-Manual-CatASIN-CNQ	Stokke AS
399427360105233	270956449290166	sp	AUTO	AUTO_FOR_SALES	PAUSED	Stokke-IT-TrippTrapp_CatchAll-NB-SP-Automatic	Stokke AS
378802789559355	270956449290166	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-IT-TrippTrapp_All-NB-SP-Manual-CAT-CNQ	Stokke AS
297461155557185	95215487727689	sp	MANUAL	AUTO_FOR_SALES	ENABLED	Stokke-DE-TrippTrapp_All-NB-SP-Manual-CatASIN-CNQ	Stokke AS
553460478010491	203134957598703	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-UK-TrippTrapp-NB-SP-CatASIN-CNQ	Stokke AS
293443397282696	241967898897380	sd			paused	Babyzen-UK-YOYO-SD-InMarket_New	BABYZEN AS
372441997300406	241967898897380	sd			paused	Babyzen-UK-YOYO-SD-CrossSelling_New	BABYZEN AS
289664190519438	241967898897380	sd			paused	Babyzen-UK-YOYO-SD-Retargeting_New	BABYZEN AS
425611013368416	79037996325742	sd			paused	Stokke-PL-TrippTrapp-SD-VCPM	Stokke AS
434406444592248	270956449290166	sp	MANUAL	AUTO_FOR_SALES	ENABLED	Stokke-IT-TrippTrapp_CatchAll-NB-SP-Manual-Phrase	Stokke AS
506743168705051	270956449290166	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-IT-Flexi-NB-SP-Manual-CAT-CNQ	Stokke AS
393487984732782	270956449290166	sp	MANUAL	MANUAL	PAUSED	Stokke-IT-JetKids-Branded-SP-Manual-Phrase	Stokke AS
336208886700074	270956449290166	sp	MANUAL	MANUAL	PAUSED	Stokke-IT-TrippTrapp_Accessori-Branded-SP-Manual-Phrase	Stokke AS
418744808450395	270956449290166	sp	MANUAL	MANUAL	ENABLED	Stokke-IT-TrippTrapp_CatchAll-NB-SP-Manual-Exact	Stokke AS
406609897749025	270956449290166	sb			PAUSED	Stokke-IT-Flexi-NB-SB-Manual-Exact	Stokke AS
538427019803807	270956449290166	sb			PAUSED	Stokke-IT-TrippTrapp-Branded-SB-Manual-Exact_zZZ	Stokke AS
288302493523840	270956449290166	sb			PAUSED	Stokke-IT-TrippTrapp-NB-SB-Manual-Exact_zZZ	Stokke AS
517920075721571	270956449290166	sbv			PAUSED	Stokke-IT-TrippTrapp-NB-SBV-Manual-Exact_zZZ	Stokke AS
430678795208766	270956449290166	sb			PAUSED	Stokke-IT-Flexi-Branded-SB-Manual-Phrase	Stokke AS
354389862897723	270956449290166	sb			PAUSED	Stokke-IT-TrippTrapp-NB-SB-Manual-Phrase_zZZ	Stokke AS
348256907307109	270956449290166	sb			PAUSED	Stokke-IT-Flexi-NB-SB-Manual-Phrase	Stokke AS
518658612425094	270956449290166	sd			paused	Stokke-IT-TrippTrapp-SD-Manual-STAP	Stokke AS
504606224438815	270956449290166	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Stokke-IT-Mutable-Branded-SP-Manual-Phrase	Stokke AS
320515457429160	270956449290166	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Stokke-IT-JetKids-Branded-SP-Manual-Broad	Stokke AS
403946910174858	270956449290166	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-IT-JetKids-NB-SP-Manual-Exact	Stokke AS
529689516469825	270956449290166	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Stokke-IT-Mutable-Branded-SP-Manual-Exact	Stokke AS
411512261510399	270956449290166	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-IT-Mutable-NB-SP-Manual-Phrase	Stokke AS
412216693043074	270956449290166	sp	MANUAL	MANUAL	ENABLED	Stokke-IT-JetKids-NB-SP-Manual-Phrase	Stokke AS
490440588357731	270956449290166	sp	AUTO	AUTO_FOR_SALES	PAUSED	Stokke-IT-Mutable-NB-SP-Manual-Auto	Stokke AS
454994329217891	270956449290166	sp	AUTO	AUTO_FOR_SALES	ENABLED	Stokke-IT-JetKids-NB-SP-Manual-Auto	Stokke AS
430822022949924	270956449290166	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Stokke-IT-JetKids-Branded-SP-Manual-Exact	Stokke AS
531121208870112	270956449290166	sb			PAUSED	Stokke-IT-JetKids-Branded-SB-Manual-Phrase	Stokke AS
363647557658495	270956449290166	sb			PAUSED	Stokke-IT-JetKids-NB-SB-Manual-Phrase	Stokke AS
527784868729933	270956449290166	sb			PAUSED	Stokke-IT-Mutable-Branded-SB-Manual-Phrase	Stokke AS
314328105497177	203134957598703	sbv			PAUSED	Stokke-UK-TrippTrapp_Chair_BabySet_Bundle-Branded-SBV-Manual-Exact	Stokke AS
398095335648741	58585494418675	sb			PAUSED	Stokke-FR-TrippTrapp_BS-NB-SB-Manual-Exact	Stokke AS
476439067976980	58585494418675	sbv			PAUSED	Stokke-FR-TrippTrapp_NewBorn_BS-Branded-SBV-Manual-Phrase	Stokke AS
516355420997313	58585494418675	sbv			PAUSED	Stokke-FR-TrippTrapp_NewBorn_BS-Branded-SBV-Manual-Exact	Stokke AS
397541165026053	58585494418675	sb			PAUSED	Stokke-FR-TrippTrapp_BS-NB-SB-Manual-Phrase	Stokke AS
371097067795297	270956449290166	sbv			PAUSED	Stokke-IT-TrippTrapp_BS-NB-SBV-Manual-Exact	Stokke AS
514852294619365	270956449290166	sb			PAUSED	Stokke-IT-TrippTrapp_BS-NB-SB-Manual-Exact	Stokke AS
432653564192470	270956449290166	sbv			PAUSED	Stokke-IT-TrippTrapp_BS-NB-SBV-Manual-Phrase	Stokke AS
375251067602002	270956449290166	sb			PAUSED	Stokke-IT-TrippTrapp_BS-NB-SB-Manual-Phrase	Stokke AS
467741925399026	58585494418675	sbv			PAUSED	Stokke-FR-TrippTrapp_BS-Branded-SBV-Manual-Exact	Stokke AS
440263048799930	270956449290166	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-IT-Sleepi_All-NB-SP-Manual-Phrase	Stokke AS
507110364352710	270956449290166	sp	MANUAL	MANUAL	PAUSED	Stokke-IT-Limas_All-Branded-SP-Manual-Phrase	Stokke AS
291056737216403	270956449290166	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Stokke-IT-Sleepi_All-Branded-SP-Manual-Exact	Stokke AS
315741033268841	270956449290166	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Stokke-IT-Limas_All-Branded-SP-Manual-Exact	Stokke AS
398694882719919	270956449290166	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-IT-Sleepi_All-NB-SP-Manual-CAT-CNQ	Stokke AS
496823171046489	270956449290166	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-IT-Limas_All-NB-SP-Manual-CAT-CNQ	Stokke AS
413520585349126	270956449290166	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Stokke-IT-Limas_All-Branded-SP-Manual-Broad	Stokke AS
346895343413308	270956449290166	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-IT-Sleepi_All-NB-SP-Manual-Exact	Stokke AS
371980529101241	270956449290166	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-IT-Mutable-NB-SP-Manual-CAT-CNQ	Stokke AS
502748014828665	270956449290166	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-IT-Limas_All-NB-SP-Manual-Exact	Stokke AS
346371185171215	270956449290166	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-IT-Limas_All-NB-SP-Manual-Phrase	Stokke AS
555183257105416	270956449290166	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-IT-JetKids-NB-SP-Manual-CAT-CNQ	Stokke AS
395473109167115	270956449290166	sp	AUTO	AUTO_FOR_SALES	PAUSED	Stokke-IT-Limas_All-NB-SP-Manual-Auto	Stokke AS
529883174045521	270956449290166	sbv			PAUSED	Stokke-IT-TrippTrapp_BabySet_BS-Branded-SBV-Manual-Phrase	Stokke AS
460349170037004	270956449290166	sbv			PAUSED	Stokke-IT-TrippTrapp_BS-Branded-SBV-Manual-Exact	Stokke AS
522314017335665	270956449290166	sb			PAUSED	Stokke-IT-TrippTrapp_BS-Branded-SB-Manual-Phrase	Stokke AS
519138258934267	270956449290166	sb			PAUSED	Stokke-IT-TrippTrapp_BS-Branded-SB-Manual-Exact	Stokke AS
551513843262463	270956449290166	sbv			PAUSED	Stokke-IT-TrippTrapp_NewBorn_BS-Branded-SBV-Manual-Phrase	Stokke AS
298956002798358	270956449290166	sbv			PAUSED	Stokke-IT-TrippTrapp_BS-Branded-SBV-Manual-Phrase	Stokke AS
387171740809703	270956449290166	sbv			PAUSED	Stokke-IT-Clikk_BS-Branded-SBV-Manual-Phrase	Stokke AS
491235788679433	270956449290166	sbv			PAUSED	Stokke-IT-Clikk_BS-NB-SBV-Manual-Phrase	Stokke AS
313246412609464	270956449290166	sbv			PAUSED	Stokke-IT-Clikk_BS-NB-SBV-Manual-Exact	Stokke AS
456902646030594	203134957598703	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-UK-Nomi_CatchAll-NB-SP-Manual-Broad	Stokke AS
409254096134928	270956449290166	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Stokke-IT-Clikk_BS-Branded-SP-Manual-Phrase	Stokke AS
484679893932971	270956449290166	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Stokke-IT-Clikk_BS-NB-SP-Manual-Exact	Stokke AS
